"ClassName","PropertyName","PropertyValue","PropertyCimType","PropertyFlags","PropertyQualifiers","PropertyReferenceClassName"
"SMS_TaskSequence_OfflineEnableBitLockerAction","SkipWhenTPMInvalid","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_EnableBitLockerAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","SupportedEnvironment","FullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","CreateRecoveryPassword","AD","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","Mode",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","PIN",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","StartupKeyDrive",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","TargetDrive",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_EnableBitLockerAction","WaitForEncryption","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureWindowsSettingsAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_CaptureWindowsSettingsAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureWindowsSettingsAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureWindowsSettingsAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureWindowsSettingsAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureWindowsSettingsAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureWindowsSettingsAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureWindowsSettingsAction","MigrateComputerName","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureWindowsSettingsAction","MigrateRegistrationInfo","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureWindowsSettingsAction","MigrateTimeZone","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_ApplyDriverPackageAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","SupportedEnvironment","WinPE","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","BootCriticalContentUniqueID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","BootCriticalDriverID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","BootCriticalHardwareComponent",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","BootCriticalID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","BootCriticalINFFile",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","DriverPackageID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyDriverPackageAction","UnsignedDriver","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_ApplyNetworkSettingsAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","Adapters",,"InstanceArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_NetworkAdapterSettings"
"SMS_TaskSequence_ApplyNetworkSettingsAction","DNSDomain",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","DNSSuffixSearchOrder",,"StringArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","DomainName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","DomainOUName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","DomainPassword",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","DomainUsername",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","EnableTCPIPFiltering","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","NetworkJoinType",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","NumAdapters",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyNetworkSettingsAction","WorkgroupName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_RunCommandLineAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","CommandLine",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","DisableWow64Redirection","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","PackageID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","RunAsUser","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","SuccessCodes","0 3010","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","UserName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","UserPassword",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunCommandLineAction","WorkingDirectory",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_DownloadPackageContentAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","ContinueDownloadOnError","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","DestinationCustomPath",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","DestinationLocationType","TSCache","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","DestinationVariable",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","DownloadPackages",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","NumPackages",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_DownloadPackageContentAction","PackageInfo",,"InstanceArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_PackageInfo"
"SMS_TaskSequence_CaptureNetworkSettingsAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_CaptureNetworkSettingsAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureNetworkSettingsAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureNetworkSettingsAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureNetworkSettingsAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureNetworkSettingsAction","SupportedEnvironment","FullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureNetworkSettingsAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureNetworkSettingsAction","MigrateAdapterSettings","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_CaptureNetworkSettingsAction","MigrateNetworkMembership","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallUpdateAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_InstallUpdateAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallUpdateAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallUpdateAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallUpdateAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallUpdateAction","SupportedEnvironment","FullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallUpdateAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallUpdateAction","RetryCount","2","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallUpdateAction","Target",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_ApplyOperatingSystemAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","SupportedEnvironment","WinPE","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","ConfigFileName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","ConfigFilePackage",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","DestinationDisk",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","DestinationLogicalDrive",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","DestinationPartition",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","DestinationVariable",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","ImageIndex",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","ImagePackageID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","InstallEditionIndex","0","UInt32","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","InstallPackageID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_ApplyOperatingSystemAction","RunFromNet","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_InstallApplicationAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","SupportedEnvironment","FullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","AppInfo",,"InstanceArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_ApplicationInfo"
"SMS_TaskSequence_InstallApplicationAction","ApplicationName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","BaseVariableName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","ContinueOnInstallError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","NumApps",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_InstallApplicationAction","RetryCount","2","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunPowerShellScriptAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_RunPowerShellScriptAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunPowerShellScriptAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunPowerShellScriptAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunPowerShellScriptAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunPowerShellScriptAction","SupportedEnvironment","WinPEandFullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunPowerShellScriptAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunPowerShellScriptAction","ExecutionPolicy","Restricted","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunPowerShellScriptAction","PackageID",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunPowerShellScriptAction","Parameters",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RunPowerShellScriptAction","ScriptName",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareOSAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_PrepareOSAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareOSAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareOSAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareOSAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareOSAction","SupportedEnvironment","FullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareOSAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareOSAction","BuildStorageDriverList","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_PrepareOSAction","KeepActivation","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","Condition",,"Instance","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection","SMS_TaskSequence_Condition"
"SMS_TaskSequence_RestoreUserStateAction","ContinueOnError",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","Description",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","Enabled",,"Boolean","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","Name",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","SupportedEnvironment","FullOS","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","Timeout",,"UInt32","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","ConfigFiles",,"StringArray","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","ContinueOnRestore","True","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","EnableVerboseLogging","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","LocalAccountPassword",,"String","Property, NullValue","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","LocalAccounts","False","Boolean","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
"SMS_TaskSequence_RestoreUserStateAction","Mode","Simple","String","Property","Microsoft.Management.Infrastructure.Internal.Data.CimPropertyQualifierCollection",
